OrderId,OrderDate,ShipMode,Segment,Country,City,State,PostalCode,Region,Category,SubCategory,ProductId,CostPrice,ListPrice,Quantity,DiscountPercent,Revenue,DiscountAmount,SellingPrice,CostTotal,Profit
6207,2023-05-31,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Fasteners,OFF-FA-10003112,30.0,30.0,4,2.0,120.0,2.4,117.6,120.0,-2.40000000000001
6208,2023-05-29,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10002372,50.0,60.0,1,2.0,60.0,1.2,58.8,50.0,8.8
6209,2022-08-08,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10000563,50.0,50.0,2,5.0,100.0,5.0,95.0,100.0,-5.0
6210,2023-01-07,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003925,2260.0,2790.0,9,2.0,25110.0,502.2,24607.8,20340.0,4267.8
6211,2023-09-10,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10003306,890.0,1000.0,7,3.0,7000.0,210.0,6790.0,6230.0,560.0
6212,2023-02-14,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001475,60.0,70.0,3,4.0,210.0,8.4,201.6,180.0,21.6
6213,2023-07-09,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Fasteners,OFF-FA-10003495,20.0,20.0,3,2.0,60.0,1.2,58.8,60.0,-1.2
6214,2022-08-01,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Appliances,OFF-AP-10004708,70.0,80.0,2,3.0,160.0,4.8,155.2,140.0,15.2
6215,2022-08-15,Standard Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Envelopes,OFF-EN-10001219,10.0,10.0,1,4.0,10.0,0.4,9.6,10.0,-0.4
6216,2023-07-05,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000087,60.0,70.0,3,2.0,210.0,4.2,205.8,180.0,25.8
6217,2022-12-10,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10001539,50.0,60.0,8,2.0,480.0,9.6,470.4,400.0,70.4
6218,2023-03-07,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10004897,20.0,30.0,3,3.0,90.0,2.7,87.3,60.0,27.3
6219,2023-12-20,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001300,110.0,130.0,6,5.0,780.0,39.0,741.0,660.0,81.0
6220,2022-08-27,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001557,170.0,190.0,2,3.0,380.0,11.4,368.6,340.0,28.6
6221,2022-01-02,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Storage,OFF-ST-10000617,20.0,20.0,7,2.0,140.0,2.8,137.2,140.0,-2.80000000000001
6222,2023-12-29,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10000121,60.0,60.0,9,4.0,540.0,21.6,518.4,540.0,-21.6
6223,2022-01-29,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Furniture,Furnishings,FUR-FU-10000087,60.0,70.0,4,4.0,280.0,11.2,268.8,240.0,28.8
6224,2022-12-06,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Art,OFF-AR-10000422,10.0,10.0,7,3.0,70.0,2.1,67.9,70.0,-2.09999999999999
6225,2022-10-29,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Storage,OFF-ST-10004123,180.0,220.0,3,2.0,660.0,13.2,646.8,540.0,106.8
6226,2023-06-15,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Bookcases,FUR-BO-10003660,60.0,70.0,1,4.0,70.0,2.8,67.2,60.0,7.2
6227,2023-10-21,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10000422,260.0,290.0,4,2.0,1160.0,23.2,1136.8,1040.0,96.8
6228,2022-01-11,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Technology,Phones,TEC-PH-10002923,80.0,90.0,3,4.0,270.0,10.8,259.2,240.0,19.2
6229,2023-07-06,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10004093,90.0,110.0,4,4.0,440.0,17.6,422.4,360.0,62.4
6230,2022-11-26,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Accessories,TEC-AC-10000171,50.0,60.0,3,2.0,180.0,3.6,176.4,150.0,26.4
6231,2022-06-14,Standard Class,Consumer,United States,Waterloo,Iowa,50701,Central,Office Supplies,Art,OFF-AR-10001166,30.0,30.0,4,5.0,120.0,6.0,114.0,120.0,-6.0
6232,2022-12-18,Same Day,Consumer,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10003199,150.0,180.0,2,3.0,360.0,10.8,349.2,300.0,49.2
6233,2023-01-22,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002005,20.0,20.0,3,5.0,60.0,3.0,57.0,60.0,-3.0
6234,2023-02-17,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004101,70.0,70.0,11,3.0,770.0,23.1,746.9,770.0,-23.1
6235,2022-06-08,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004600,1190.0,1470.0,5,3.0,7350.0,220.5,7129.5,5950.0,1179.5
6236,2023-04-08,Same Day,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000127,60.0,80.0,5,3.0,400.0,12.0,388.0,300.0,88.0
6237,2022-02-11,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,OFF-EN-10004386,60.0,60.0,3,2.0,180.0,3.6,176.4,180.0,-3.59999999999999
6238,2022-05-28,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004506,20.0,30.0,4,3.0,120.0,3.6,116.4,80.0,36.4
6239,2022-10-25,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10004597,140.0,170.0,3,2.0,510.0,10.2,499.8,420.0,79.8
6240,2022-03-26,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001496,300.0,360.0,2,4.0,720.0,28.8,691.2,600.0,91.2
6241,2022-02-15,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10004236,10.0,10.0,1,4.0,10.0,0.4,9.6,10.0,-0.4
6242,2022-09-27,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10001185,230.0,250.0,8,2.0,2000.0,40.0,1960.0,1840.0,120.0
6243,2022-07-08,Standard Class,Home Office,United States,Columbia,Tennessee,38401,South,Office Supplies,Binders,OFF-BI-10000977,20.0,20.0,2,5.0,40.0,2.0,38.0,40.0,-2.0
6244,2022-08-06,Standard Class,Home Office,United States,Bellevue,Washington,98006,West,Office Supplies,Supplies,OFF-SU-10004782,30.0,30.0,3,3.0,90.0,2.7,87.3,90.0,-2.7
6245,2023-09-13,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002067,100.0,120.0,6,4.0,720.0,28.8,691.2,600.0,91.2
6246,2023-07-16,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10002364,20.0,20.0,3,2.0,60.0,1.2,58.8,60.0,-1.2
6247,2022-02-14,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002018,10.0,10.0,2,5.0,20.0,1.0,19.0,20.0,-1.0
6248,2023-01-26,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10000632,40.0,40.0,1,4.0,40.0,1.6,38.4,40.0,-1.6
6249,2022-04-26,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Furnishings,FUR-FU-10003981,10.0,10.0,3,4.0,30.0,1.2,28.8,30.0,-1.2
6250,2023-10-12,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,OFF-AP-10001564,390.0,470.0,2,4.0,940.0,37.6,902.4,780.0,122.4
6251,2023-01-22,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10004082,10.0,10.0,1,4.0,10.0,0.4,9.6,10.0,-0.4
6252,2023-06-20,First Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10004249,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
6253,2022-05-20,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Office Supplies,Paper,OFF-PA-10003441,60.0,60.0,9,5.0,540.0,27.0,513.0,540.0,-27.0
6254,2023-11-15,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Technology,Phones,TEC-PH-10004922,180.0,200.0,3,5.0,600.0,30.0,570.0,540.0,30.0
6255,2022-02-26,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,Furnishings,FUR-FU-10001731,20.0,20.0,8,3.0,160.0,4.8,155.2,160.0,-4.80000000000001
6256,2023-03-21,Standard Class,Corporate,United States,Plano,Texas,75023,Central,Office Supplies,Labels,OFF-LA-10000134,10.0,10.0,4,3.0,40.0,1.2,38.8,40.0,-1.2
6257,2023-06-06,Second Class,Home Office,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10003166,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0
6258,2022-07-11,Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10000646,360.0,380.0,2,5.0,760.0,38.0,722.0,720.0,2.0
6259,2023-09-09,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10004459,20.0,20.0,3,5.0,60.0,3.0,57.0,60.0,-3.0
6260,2022-08-02,Second Class,Consumer,United States,Richmond,Indiana,47374,Central,Office Supplies,Binders,OFF-BI-10003529,10.0,10.0,4,4.0,40.0,1.6,38.4,40.0,-1.6
6261,2023-11-01,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10002949,10.0,10.0,3,2.0,30.0,0.6,29.4,30.0,-0.600000000000001
6262,2022-06-23,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Labels,OFF-LA-10001158,30.0,40.0,4,3.0,160.0,4.8,155.2,120.0,35.2
6263,2023-12-20,First Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004584,400.0,440.0,7,3.0,3080.0,92.4,2987.6,2800.0,187.6
6264,2023-05-22,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004965,30.0,30.0,3,3.0,90.0,2.7,87.3,90.0,-2.7
6265,2023-05-11,Same Day,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10004654,30.0,30.0,5,5.0,150.0,7.5,142.5,150.0,-7.5
6266,2022-11-03,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000141,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0
6267,2022-01-29,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10001019,120.0,140.0,9,4.0,1260.0,50.4,1209.6,1080.0,129.6
6268,2023-08-10,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Phones,TEC-PH-10002496,290.0,310.0,2,2.0,620.0,12.4,607.6,580.0,27.6
6269,2023-12-25,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Binders,OFF-BI-10000829,20.0,20.0,5,3.0,100.0,3.0,97.0,100.0,-3.0
6270,2023-03-28,Standard Class,Corporate,United States,Oakland,California,94601,West,Technology,Phones,TEC-PH-10001448,30.0,40.0,1,2.0,40.0,0.8,39.2,30.0,9.2
6271,2023-06-03,Standard Class,Corporate,United States,Oakland,California,94601,West,Furniture,Chairs,FUR-CH-10004983,1030.0,1160.0,9,2.0,10440.0,208.8,10231.2,9270.0,961.200000000001
6272,2022-10-29,Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Art,OFF-AR-10004022,170.0,180.0,5,3.0,900.0,27.0,873.0,850.0,23.0
6273,2022-04-27,First Class,Corporate,United States,Palatine,Illinois,60067,Central,Technology,Accessories,TEC-AC-10001284,100.0,120.0,7,4.0,840.0,33.6,806.4,700.0,106.4
6274,2023-01-30,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001847,10.0,10.0,3,5.0,30.0,1.5,28.5,30.0,-1.5
6275,2022-11-26,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10004595,400.0,430.0,3,5.0,1290.0,64.5,1225.5,1200.0,25.5
6276,2022-09-22,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004164,20.0,20.0,5,3.0,100.0,3.0,97.0,100.0,-3.0
6277,2022-02-20,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Labels,OFF-LA-10001074,80.0,90.0,7,4.0,630.0,25.2,604.8,560.0,44.8
6278,2023-05-27,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000604,60.0,70.0,2,2.0,140.0,2.8,137.2,120.0,17.2
6279,2023-01-24,Second Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000148,20.0,20.0,2,4.0,40.0,1.6,38.4,40.0,-1.6
6280,2023-02-26,Second Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10000042,10.0,10.0,3,5.0,30.0,1.5,28.5,30.0,-1.5
6281,2022-04-27,Standard Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Labels,OFF-LA-10000443,10.0,10.0,2,3.0,20.0,0.6,19.4,20.0,-0.600000000000001
6282,2022-10-16,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Furniture,Furnishings,FUR-FU-10002874,50.0,60.0,2,3.0,120.0,3.6,116.4,100.0,16.4
6283,2023-03-07,Standard Class,Consumer,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10003994,120.0,140.0,3,5.0,420.0,21.0,399.0,360.0,39.0
6284,2022-09-07,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,OFF-EN-10001453,280.0,300.0,5,3.0,1500.0,45.0,1455.0,1400.0,55.0
6285,2023-09-05,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10000988,490.0,560.0,5,3.0,2800.0,84.0,2716.0,2450.0,266.0
6286,2023-01-28,Standard Class,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,Tables,FUR-TA-10003238,590.0,660.0,2,3.0,1320.0,39.6,1280.4,1180.0,100.4
6287,2023-11-07,Standard Class,Home Office,United States,Lebanon,Tennessee,37087,South,Technology,Phones,TEC-PH-10001061,200.0,240.0,3,5.0,720.0,36.0,684.0,600.0,84.0
6288,2022-05-18,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,FUR-TA-10003715,460.0,500.0,3,5.0,1500.0,75.0,1425.0,1380.0,45.0
6289,2022-05-11,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10001597,160.0,200.0,6,3.0,1200.0,36.0,1164.0,960.0,204.0
6290,2023-10-01,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Chairs,FUR-CH-10004063,790.0,920.0,4,3.0,3680.0,110.4,3569.6,3160.0,409.6
6291,2022-04-04,Second Class,Home Office,United States,Chico,California,95928,West,Furniture,Furnishings,FUR-FU-10001979,280.0,330.0,8,2.0,2640.0,52.8,2587.2,2240.0,347.2
6292,2023-03-09,First Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,Chairs,FUR-CH-10001854,610.0,700.0,2,4.0,1400.0,56.0,1344.0,1220.0,124.0
6293,2022-08-26,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10002923,70.0,90.0,3,5.0,270.0,13.5,256.5,210.0,46.5
6294,2022-10-07,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Art,OFF-AR-10004691,50.0,60.0,3,4.0,180.0,7.2,172.8,150.0,22.8
6295,2022-02-15,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10002931,30.0,30.0,1,3.0,30.0,0.9,29.1,30.0,-0.899999999999999
6296,2022-08-17,Standard Class,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Appliances,OFF-AP-10002651,1570.0,1740.0,6,2.0,10440.0,208.8,10231.2,9420.0,811.200000000001
6297,2023-11-26,Standard Class,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Storage,OFF-ST-10000689,670.0,700.0,5,2.0,3500.0,70.0,3430.0,3350.0,80.0
6298,2022-05-23,Standard Class,Corporate,United States,Beverly,Massachusetts,1915,East,Office Supplies,Paper,OFF-PA-10003302,120.0,140.0,4,3.0,560.0,16.8,543.2,480.0,63.2
6299,2022-01-02,Standard Class,Corporate,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10001460,40.0,40.0,3,4.0,120.0,4.8,115.2,120.0,-4.8
6300,2022-03-05,First Class,Home Office,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10003489,30.0,30.0,3,5.0,90.0,4.5,85.5,90.0,-4.5
6301,2023-09-05,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002794,20.0,20.0,3,4.0,60.0,2.4,57.6,60.0,-2.4
6302,2023-06-04,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Envelopes,OFF-EN-10000461,10.0,10.0,2,5.0,20.0,1.0,19.0,20.0,-1.0
6303,2023-10-01,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Phones,TEC-PH-10001305,190.0,200.0,5,2.0,1000.0,20.0,980.0,950.0,30.0
6304,2022-09-19,Second Class,Home Office,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Paper,OFF-PA-10000167,60.0,70.0,3,3.0,210.0,6.3,203.7,180.0,23.7
6305,2022-05-19,Same Day,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002947,10.0,10.0,1,2.0,10.0,0.2,9.8,10.0,-0.199999999999999
6306,2022-04-07,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Office Supplies,Supplies,OFF-SU-10002301,20.0,20.0,7,4.0,140.0,5.6,134.4,140.0,-5.59999999999999
6307,2022-11-29,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Furniture,Chairs,FUR-CH-10003298,80.0,100.0,1,5.0,100.0,5.0,95.0,80.0,15.0
6308,2022-07-21,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Office Supplies,Paper,OFF-PA-10004353,40.0,50.0,3,5.0,150.0,7.5,142.5,120.0,22.5
6309,2023-08-27,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Furniture,Chairs,FUR-CH-10000229,570.0,650.0,3,3.0,1950.0,58.5,1891.5,1710.0,181.5
6310,2023-11-08,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Office Supplies,Labels,OFF-LA-10003930,600.0,630.0,8,4.0,5040.0,201.6,4838.4,4800.0,38.3999999999996
6311,2023-04-24,Second Class,Corporate,United States,Eugene,Oregon,97405,West,Office Supplies,Paper,OFF-PA-10000176,20.0,20.0,1,4.0,20.0,0.8,19.2,20.0,-0.800000000000001
6312,2022-07-09,Standard Class,Consumer,United States,Oxnard,California,93030,West,Furniture,Furnishings,FUR-FU-10004006,120.0,130.0,3,2.0,390.0,7.8,382.2,360.0,22.2
6313,2022-01-19,Standard Class,Corporate,United States,Fairfield,Connecticut,6824,East,Office Supplies,Storage,OFF-ST-10001932,520.0,580.0,3,3.0,1740.0,52.2,1687.8,1560.0,127.8
6314,2022-12-26,Standard Class,Corporate,United States,Fairfield,Connecticut,6824,East,Technology,Phones,TEC-PH-10000923,10.0,10.0,1,2.0,10.0,0.2,9.8,10.0,-0.199999999999999
6315,2023-03-08,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,OFF-AR-10000380,120.0,150.0,4,4.0,600.0,24.0,576.0,480.0,96.0
6316,2022-01-21,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Labels,OFF-LA-10003930,180.0,200.0,2,4.0,400.0,16.0,384.0,360.0,24.0
6317,2022-07-23,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Paper,OFF-PA-10001815,120.0,140.0,3,5.0,420.0,21.0,399.0,360.0,39.0
6318,2023-11-08,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Paper,OFF-PA-10004082,20.0,20.0,2,4.0,40.0,1.6,38.4,40.0,-1.6
6319,2022-09-23,Second Class,Corporate,United States,Laguna Niguel,California,92677,West,Technology,Phones,TEC-PH-10004071,40.0,40.0,5,2.0,200.0,4.0,196.0,200.0,-4.0
6320,2023-02-27,Second Class,Corporate,United States,Laguna Niguel,California,92677,West,Office Supplies,Paper,OFF-PA-10002377,20.0,30.0,6,4.0,180.0,7.2,172.8,120.0,52.8
6321,2023-07-07,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10001800,10.0,10.0,2,5.0,20.0,1.0,19.0,20.0,-1.0
6322,2022-05-31,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Binders,OFF-BI-10002764,10.0,10.0,3,3.0,30.0,0.9,29.1,30.0,-0.899999999999999
6323,2022-11-13,Second Class,Home Office,United States,Midland,Michigan,48640,Central,Office Supplies,Envelopes,OFF-EN-10004459,20.0,20.0,2,3.0,40.0,1.2,38.8,40.0,-1.2
6324,2023-04-27,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Machines,TEC-MA-10000423,60.0,70.0,3,3.0,210.0,6.3,203.7,180.0,23.7
6325,2023-09-01,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10002986,20.0,30.0,5,4.0,150.0,6.0,144.0,100.0,44.0
6326,2022-07-11,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10001434,180.0,210.0,4,2.0,840.0,16.8,823.2,720.0,103.2
6327,2023-12-14,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Storage,OFF-ST-10000760,10.0,10.0,1,4.0,10.0,0.4,9.6,10.0,-0.4
6328,2022-01-19,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Furniture,Furnishings,FUR-FU-10002918,250.0,270.0,3,2.0,810.0,16.2,793.8,750.0,43.8
6329,2022-10-02,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Binders,OFF-BI-10000605,20.0,20.0,5,2.0,100.0,2.0,98.0,100.0,-2.0
6330,2023-07-25,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Appliances,OFF-AP-10002311,230.0,250.0,4,4.0,1000.0,40.0,960.0,920.0,40.0
6331,2022-12-06,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Storage,OFF-ST-10003123,60.0,70.0,2,5.0,140.0,7.0,133.0,120.0,13.0
6332,2022-08-16,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Art,OFF-AR-10004456,30.0,40.0,3,5.0,120.0,6.0,114.0,90.0,24.0
6333,2022-07-15,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Furniture,Furnishings,FUR-FU-10002268,10.0,10.0,3,3.0,30.0,0.9,29.1,30.0,-0.899999999999999
6334,2023-08-22,Standard Class,Consumer,United States,Westland,Michigan,48185,Central,Office Supplies,Binders,OFF-BI-10004364,30.0,30.0,5,4.0,150.0,6.0,144.0,150.0,-6.0
6335,2023-03-17,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001970,40.0,50.0,4,2.0,200.0,4.0,196.0,160.0,36.0
6336,2023-05-15,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002954,20.0,20.0,5,5.0,100.0,5.0,95.0,100.0,-5.0
6337,2023-06-20,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Furnishings,FUR-FU-10000672,50.0,50.0,4,5.0,200.0,10.0,190.0,200.0,-10.0
6338,2023-02-13,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10004908,290.0,340.0,5,5.0,1700.0,85.0,1615.0,1450.0,165.0
6339,2022-02-22,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10003095,70.0,90.0,4,2.0,360.0,7.2,352.8,280.0,72.8
6340,2023-04-07,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10002880,180.0,220.0,2,4.0,440.0,17.6,422.4,360.0,62.4
6341,2022-02-21,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Machines,TEC-MA-10001047,4520.0,5200.0,4,5.0,20800.0,1040.0,19760.0,18080.0,1680.0
6342,2022-04-14,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,OFF-ST-10002554,140.0,160.0,4,4.0,640.0,25.6,614.4,560.0,54.4
6343,2023-03-03,First Class,Home Office,United States,Newark,Delaware,19711,East,Technology,Accessories,TEC-AC-10004469,100.0,120.0,3,4.0,360.0,14.4,345.6,300.0,45.6
6344,2022-12-08,First Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10000309,20.0,30.0,2,2.0,60.0,1.2,58.8,40.0,18.8
6345,2022-04-03,First Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10001765,60.0,70.0,2,5.0,140.0,7.0,133.0,120.0,13.0
6346,2023-10-10,First Class,Home Office,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10001619,540.0,590.0,3,4.0,1770.0,70.8,1699.2,1620.0,79.2
6347,2022-10-03,Same Day,Home Office,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10002034,20.0,20.0,5,4.0,100.0,4.0,96.0,100.0,-4.0
6348,2023-01-02,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10000309,10.0,10.0,1,3.0,10.0,0.3,9.7,10.0,-0.300000000000001
6349,2023-05-24,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000876,40.0,40.0,3,2.0,120.0,2.4,117.6,120.0,-2.40000000000001
6350,2022-11-06,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Supplies,OFF-SU-10002573,30.0,40.0,2,3.0,80.0,2.4,77.6,60.0,17.6
6351,2023-04-03,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Furnishings,FUR-FU-10004622,100.0,110.0,5,3.0,550.0,16.5,533.5,500.0,33.5
